bench_array_conc_write_reads_ops.rb;1;FastLayoutLock;1410.06043952674
bench_array_conc_write_reads_ops.rb;2;FastLayoutLock;2543.73104544859
bench_array_conc_write_reads_ops.rb;4;FastLayoutLock;4515.91420163362
bench_array_conc_write_reads_ops.rb;8;FastLayoutLock;9913.73563108364
bench_array_conc_write_reads_ops.rb;16;FastLayoutLock;18669.6196591869
bench_array_conc_write_reads_ops.rb;32;FastLayoutLock;30664.9808073801
bench_array_conc_write_reads_ops.rb;64;FastLayoutLock;46092.6129420033
bench_array_conc_write_reads_ops.rb;1;LayoutLock;1390.0240425234
bench_array_conc_write_reads_ops.rb;2;LayoutLock;2563.6082733755
bench_array_conc_write_reads_ops.rb;4;LayoutLock;4754.95979773835
bench_array_conc_write_reads_ops.rb;8;LayoutLock;8529.01667456607
bench_array_conc_write_reads_ops.rb;16;LayoutLock;17718.0483864115
bench_array_conc_write_reads_ops.rb;32;LayoutLock;36164.9488160427
bench_array_conc_write_reads_ops.rb;64;LayoutLock;49302.0232824793
bench_array_conc_write_reads_ops.rb;1;StampedLock;1050.67503706799
bench_array_conc_write_reads_ops.rb;2;StampedLock;1924.89759113179
bench_array_conc_write_reads_ops.rb;4;StampedLock;3153.95564327644
bench_array_conc_write_reads_ops.rb;8;StampedLock;4575.2418970179
bench_array_conc_write_reads_ops.rb;16;StampedLock;4347.99451274631
bench_array_conc_write_reads_ops.rb;32;StampedLock;3742.82691882785
bench_array_conc_write_reads_ops.rb;64;StampedLock;2949.11308789929
