bench_array_conc_write_reads_ops.rb;1;FixedSize;2394.65482248061
bench_array_conc_write_reads_ops.rb;2;FixedSize;4652.46602844706
bench_array_conc_write_reads_ops.rb;4;FixedSize;8632.28514710095
bench_array_conc_write_reads_ops.rb;8;FixedSize;14111.529171813
bench_array_conc_write_reads_ops.rb;16;FixedSize;15510.5213708924
bench_array_conc_write_reads_ops.rb;32;FixedSize;16131.692766584
bench_array_conc_write_reads_ops.rb;1;Synchronized;298.148418912192
bench_array_conc_write_reads_ops.rb;2;Synchronized;49.7720162488996
bench_array_conc_write_reads_ops.rb;4;Synchronized;34.4155158057954
bench_array_conc_write_reads_ops.rb;8;Synchronized;43.1780118220053
bench_array_conc_write_reads_ops.rb;16;Synchronized;50.4888054008885
bench_array_conc_write_reads_ops.rb;32;Synchronized;50.5864206593471
bench_array_conc_write_reads_ops.rb;1;ReentrantLock;250.834313275623
bench_array_conc_write_reads_ops.rb;2;ReentrantLock;44.2967675600023
bench_array_conc_write_reads_ops.rb;4;ReentrantLock;118.519557978938
bench_array_conc_write_reads_ops.rb;8;ReentrantLock;129.727524017872
bench_array_conc_write_reads_ops.rb;16;ReentrantLock;127.260618093738
bench_array_conc_write_reads_ops.rb;32;ReentrantLock;132.468892505577
bench_array_conc_write_reads_ops.rb;1;StampedLock;688.076825527494
bench_array_conc_write_reads_ops.rb;2;StampedLock;1330.87026282912
bench_array_conc_write_reads_ops.rb;4;StampedLock;2471.34794467623
bench_array_conc_write_reads_ops.rb;8;StampedLock;4612.86536187866
bench_array_conc_write_reads_ops.rb;16;StampedLock;7059.76107371833
bench_array_conc_write_reads_ops.rb;32;StampedLock;7537.1224173901
bench_array_conc_write_reads_ops.rb;1;LayoutLock;891.815879120968
bench_array_conc_write_reads_ops.rb;2;LayoutLock;1822.13817783961
bench_array_conc_write_reads_ops.rb;4;LayoutLock;3561.77194602537
bench_array_conc_write_reads_ops.rb;8;LayoutLock;6856.59498731107
bench_array_conc_write_reads_ops.rb;16;LayoutLock;12214.5451168774
bench_array_conc_write_reads_ops.rb;32;LayoutLock;14449.5115849267
bench_array_conc_write_reads_ops.rb;1;FastLayoutLock;859.404883173822
bench_array_conc_write_reads_ops.rb;2;FastLayoutLock;1752.59952578548
bench_array_conc_write_reads_ops.rb;4;FastLayoutLock;3433.0415177458
bench_array_conc_write_reads_ops.rb;8;FastLayoutLock;6584.98967890301
bench_array_conc_write_reads_ops.rb;16;FastLayoutLock;10606.0778007928
bench_array_conc_write_reads_ops.rb;32;FastLayoutLock;15402.0313663733
