mandelbrot_shared.rb;1;Ruby;31.6494785449468
mandelbrot_shared.rb;2;Ruby;15.839447948616
mandelbrot_shared.rb;4;Ruby;7.89901274163276
mandelbrot_shared.rb;8;Ruby;4.02607017196715
mandelbrot_shared.rb;12;Ruby;2.70283838221803
mandelbrot_shared.rb;16;Ruby;2.00184470089152
mandelbrot_shared.rb;18;Ruby;1.78219525283203
mandelbrot_shared.rb;20;Ruby;1.64339455217123
mandelbrot_shared.rb;24;Ruby;1.42590729426593
mandelbrot_shared.rb;28;Ruby;1.2014134908095
mandelbrot_shared.rb;32;Ruby;1.1093152849935
mandelbrot_shared.rb;36;Ruby;1.03877359768376
